customerid,firstname,lastname,orderid,quantity,title,price,categoryname
460,LKYXLH,KHSNJVIUVH,699,1,ACADEMY WORDS,22.99,Children
460,LKYXLH,KHSNJVIUVH,699,2,ACADEMY MURDER,25.99,Family
460,LKYXLH,KHSNJVIUVH,699,2,ACADEMY DATE,9.99,Comedy
460,LKYXLH,KHSNJVIUVH,699,3,ACADEMY INFORMER,25.99,Drama
460,LKYXLH,KHSNJVIUVH,699,1,ACADEMY ADAPTATION,28.99,Documentary
1222,YOFCQZ,KYZSURCAMJ,700,3,ACADEMY ROMAN,12.99,Horror
1091,NOWKGE,QYYCABWWES,701,1,ACADEMY DIARY,18.99,Animation
1091,NOWKGE,QYYCABWWES,701,1,ACADEMY BAKED,13.99,Travel
1091,NOWKGE,QYYCABWWES,701,1,ACADEMY NEWSIES,9.99,Horror
1091,NOWKGE,QYYCABWWES,701,3,ACADEMY BUCKET,11.99,Classics
514,WAUVQW,JGHCSUWLEK,702,3,ACADEMY EDGE,29.99,Horror
514,WAUVQW,JGHCSUWLEK,702,3,ACADEMY HUMAN,25.99,Action
1558,CHYFVJ,XHBGLAOVKT,703,3,ACADEMY WISDOM,29.99,Sci-Fi
1558,CHYFVJ,XHBGLAOVKT,703,2,ACADEMY JUGGLER,22.99,Games
1558,CHYFVJ,XHBGLAOVKT,703,2,ACADEMY STOCK,22.99,Classics
1558,CHYFVJ,XHBGLAOVKT,703,2,ACADEMY GREASE,10.99,Games
1558,CHYFVJ,XHBGLAOVKT,703,1,ACADEMY WILLOW,19.99,Family
1558,CHYFVJ,XHBGLAOVKT,703,1,ACADEMY UNTOUCHABLES,10.99,Foreign
1950,HUCMPR,PZGFUNMMJO,704,2,ACADEMY FALCON,15.99,Horror
1950,HUCMPR,PZGFUNMMJO,704,1,ACADEMY SUNSET,18.99,Travel
1950,HUCMPR,PZGFUNMMJO,704,3,ACADEMY STING,22.99,Sci-Fi
1950,HUCMPR,PZGFUNMMJO,704,1,ACADEMY DROP,29.99,Foreign
1950,HUCMPR,PZGFUNMMJO,704,3,ACADEMY PAYCHECK,17.99,Horror
1950,HUCMPR,PZGFUNMMJO,704,2,ACADEMY ARK,20.99,Foreign
1950,HUCMPR,PZGFUNMMJO,704,1,ACADEMY JACKET,18.99,Foreign
1950,HUCMPR,PZGFUNMMJO,704,2,ACADEMY WARLOCK,12.99,Family
1950,HUCMPR,PZGFUNMMJO,704,2,ACADEMY COAST,25.99,Children
21,DFYAED,MQXCPBKMLH,705,3,ACADEMY MASSACRE,19.99,Foreign
21,DFYAED,MQXCPBKMLH,705,2,ACADEMY HOLY,17.99,Horror
21,DFYAED,MQXCPBKMLH,705,3,ACADEMY BANGER,24.99,Games
21,DFYAED,MQXCPBKMLH,705,2,ACADEMY INSTINCT,19.99,New
1526,RPRMBC,LHWPXNBJFU,706,3,ACADEMY STONE,18.99,Music
1526,RPRMBC,LHWPXNBJFU,706,1,ACADEMY HOMEWARD,27.99,Travel
1526,RPRMBC,LHWPXNBJFU,706,1,ACADEMY BOWFINGER,19.99,Music
1526,RPRMBC,LHWPXNBJFU,706,1,ACADEMY SILENCE,26.99,Travel
1526,RPRMBC,LHWPXNBJFU,706,1,ACADEMY HURRICANE,16.99,Sci-Fi
802,BJOGNN,OQXSVDIKWS,707,3,ACADEMY STONE,18.99,Music
802,BJOGNN,OQXSVDIKWS,707,3,ACADEMY JUMANJI,15.99,Classics
802,BJOGNN,OQXSVDIKWS,707,1,ACADEMY COMMANDMENTS,14.99,Sports
802,BJOGNN,OQXSVDIKWS,707,2,ACADEMY MIDNIGHT,11.99,Family
802,BJOGNN,OQXSVDIKWS,707,2,ACADEMY LUKE,29.99,Sci-Fi
7,WVZTXZ,RMEVXCQGQF,708,1,ACADEMY SAVANNAH,16.99,Games
7,WVZTXZ,RMEVXCQGQF,708,2,ACADEMY HAMLET,28.99,Drama
7,WVZTXZ,RMEVXCQGQF,708,3,ACADEMY EARTH,27.99,Horror
7,WVZTXZ,RMEVXCQGQF,708,2,ACADEMY REBEL,17.99,Music
7,WVZTXZ,RMEVXCQGQF,708,2,ACADEMY TROOPERS,15.99,Classics
7,WVZTXZ,RMEVXCQGQF,708,2,ACADEMY JUMANJI,15.99,Classics
7,WVZTXZ,RMEVXCQGQF,708,3,ACADEMY SHANE,26.99,Animation
7,WVZTXZ,RMEVXCQGQF,708,2,ACADEMY SADDLE,21.99,Games
7,WVZTXZ,RMEVXCQGQF,708,2,ACADEMY ENGLISH,20.99,Drama
1548,KLXPCU,WBDCYSSGBJ,709,3,ACADEMY SPICE,15.99,Drama
1548,KLXPCU,WBDCYSSGBJ,709,2,ACADEMY AMISTAD,16.99,Horror
1548,KLXPCU,WBDCYSSGBJ,709,1,ACADEMY LOCK,15.99,Foreign
1548,KLXPCU,WBDCYSSGBJ,709,3,ACADEMY GORGEOUS,27.99,Documentary
272,GJBMOJ,WQEDSAINIP,710,1,ACADEMY RUN,10.99,Horror
272,GJBMOJ,WQEDSAINIP,710,2,ACADEMY IMPOSSIBLE,10.99,Animation
272,GJBMOJ,WQEDSAINIP,710,2,ACADEMY NATURAL,28.99,Foreign
272,GJBMOJ,WQEDSAINIP,710,1,ACADEMY WOLVES,25.99,Games
272,GJBMOJ,WQEDSAINIP,710,3,ACADEMY REEF,19.99,Family
272,GJBMOJ,WQEDSAINIP,710,2,ACADEMY TRIP,13.99,Animation
390,OVTFOH,WCBPSXRGJA,711,2,ACADEMY WEST,27.99,Music
390,OVTFOH,WCBPSXRGJA,711,3,ACADEMY VIRTUAL,21.99,Family
390,OVTFOH,WCBPSXRGJA,711,3,ACADEMY FANTASY,11.99,Games
390,OVTFOH,WCBPSXRGJA,711,3,ACADEMY CLUELESS,11.99,Family
390,OVTFOH,WCBPSXRGJA,711,2,ACADEMY EXCITEMENT,26.99,Foreign
1065,BIAOSY,XYZOTUFYBS,712,2,ACADEMY COMA,20.99,Horror
1065,BIAOSY,XYZOTUFYBS,712,2,ACADEMY SATURDAY,23.99,Documentary
1065,BIAOSY,XYZOTUFYBS,712,2,ACADEMY TEQUILA,29.99,Games
1065,BIAOSY,XYZOTUFYBS,712,3,ACADEMY WORKER,21.99,Children
1065,BIAOSY,XYZOTUFYBS,712,3,ACADEMY JET,15.99,Travel
792,SFDJBZ,WWHJEVZMZL,713,1,ACADEMY MONSOON,23.99,Comedy
792,SFDJBZ,WWHJEVZMZL,713,2,ACADEMY HAWK,16.99,Sci-Fi
792,SFDJBZ,WWHJEVZMZL,713,2,ACADEMY PEARL,11.99,Travel
792,SFDJBZ,WWHJEVZMZL,713,3,ACADEMY GHOST,9.99,Games
792,SFDJBZ,WWHJEVZMZL,713,2,ACADEMY FLAMINGOS,12.99,Children
792,SFDJBZ,WWHJEVZMZL,713,2,ACADEMY SINNERS,16.99,Classics
792,SFDJBZ,WWHJEVZMZL,713,1,ACADEMY AUTUMN,21.99,Animation
792,SFDJBZ,WWHJEVZMZL,713,3,ACADEMY CHINATOWN,11.99,Foreign
620,KRGLMJ,VBBBJSRSBB,714,1,ACADEMY VALENTINE,14.99,Music
620,KRGLMJ,VBBBJSRSBB,714,3,ACADEMY WHALE,25.99,Family
620,KRGLMJ,VBBBJSRSBB,714,2,ACADEMY SWEETHEARTS,18.99,Travel
620,KRGLMJ,VBBBJSRSBB,714,2,ACADEMY NORTHWEST,28.99,Horror
620,KRGLMJ,VBBBJSRSBB,714,3,ACADEMY STRANGELOVE,20.99,Horror
620,KRGLMJ,VBBBJSRSBB,714,2,ACADEMY GUMP,16.99,Family
1584,OODTSP,DBVWFOCJLS,715,2,ACADEMY CHINATOWN,11.99,Foreign
1584,OODTSP,DBVWFOCJLS,715,2,ACADEMY REBEL,17.99,Music
1584,OODTSP,DBVWFOCJLS,715,2,ACADEMY SWARM,25.99,Horror
1584,OODTSP,DBVWFOCJLS,715,3,ACADEMY BIRD,17.99,Documentary
1584,OODTSP,DBVWFOCJLS,715,1,ACADEMY STAGE,29.99,Classics
1584,OODTSP,DBVWFOCJLS,715,2,ACADEMY NORTHWEST,28.99,Horror
1584,OODTSP,DBVWFOCJLS,715,3,ACADEMY LONELY,15.99,Family
918,PMADTR,LRHTIYAYOQ,716,2,ACADEMY GREATEST,26.99,New
918,PMADTR,LRHTIYAYOQ,716,1,ACADEMY PITTSBURGH,26.99,Action
918,PMADTR,LRHTIYAYOQ,716,2,ACADEMY CHARADE,18.99,Documentary
1043,IDEYRT,GQTRNUJWBZ,717,3,ACADEMY FIDELITY,14.99,Animation
1043,IDEYRT,GQTRNUJWBZ,717,2,ACADEMY ORDER,18.99,Family
1043,IDEYRT,GQTRNUJWBZ,717,2,ACADEMY FORWARD,29.99,Music
1043,IDEYRT,GQTRNUJWBZ,717,1,ACADEMY UNCUT,28.99,Classics
1043,IDEYRT,GQTRNUJWBZ,717,3,ACADEMY TARZAN,26.99,Action
1043,IDEYRT,GQTRNUJWBZ,717,3,ACADEMY CANDIDATE,22.99,Music
1043,IDEYRT,GQTRNUJWBZ,717,3,ACADEMY DAUGHTER,18.99,Music
1043,IDEYRT,GQTRNUJWBZ,717,3,ACADEMY GREASE,10.99,Games
1043,IDEYRT,GQTRNUJWBZ,717,2,ACADEMY KING,27.99,Games
529,OJFELY,FVEGJQCACW,718,2,ACADEMY TRAFFIC,26.99,New
529,OJFELY,FVEGJQCACW,718,1,ACADEMY MISSION,23.99,New
529,OJFELY,FVEGJQCACW,718,2,ACADEMY BIRCH,24.99,Animation
529,OJFELY,FVEGJQCACW,718,1,ACADEMY MASK,24.99,Games
529,OJFELY,FVEGJQCACW,718,3,ACADEMY EYES,12.99,Animation
529,OJFELY,FVEGJQCACW,718,3,ACADEMY ANGELS,24.99,Children
710,VADQDJ,KYYCRWZJTV,719,1,ACADEMY MALLRATS,23.99,Games
710,VADQDJ,KYYCRWZJTV,719,3,ACADEMY DOUBLE,17.99,Action
710,VADQDJ,KYYCRWZJTV,719,2,ACADEMY THEORY,9.99,Action
526,KCSEBD,SJCYEZTVYN,720,2,ACADEMY TOOTSIE,9.99,Children
526,KCSEBD,SJCYEZTVYN,720,3,ACADEMY CONNECTICUT,18.99,New
526,KCSEBD,SJCYEZTVYN,720,1,ACADEMY WITCHES,13.99,Music
526,KCSEBD,SJCYEZTVYN,720,2,ACADEMY EXPECATIONS,22.99,Music
526,KCSEBD,SJCYEZTVYN,720,2,ACADEMY CAPER,11.99,Animation
526,KCSEBD,SJCYEZTVYN,720,3,ACADEMY WATCH,25.99,Music
526,KCSEBD,SJCYEZTVYN,720,1,ACADEMY HIGH,10.99,Sports
526,KCSEBD,SJCYEZTVYN,720,2,ACADEMY MAKER,29.99,Action
526,KCSEBD,SJCYEZTVYN,720,3,ACADEMY CRYSTAL,17.99,Sports
992,GKCMBO,UURYILAPCZ,721,2,ACADEMY PEARL,11.99,Travel
992,GKCMBO,UURYILAPCZ,721,2,ACADEMY AMADEUS,15.99,Games
992,GKCMBO,UURYILAPCZ,721,2,ACADEMY SQUAD,10.99,Sports
992,GKCMBO,UURYILAPCZ,721,1,ACADEMY SOMETHING,9.99,Sports
1426,HUVRQZ,EPDAZIEFTJ,722,2,ACADEMY INTOLERABLE,18.99,Family
1426,HUVRQZ,EPDAZIEFTJ,722,3,ACADEMY MOTHER,25.99,New
1426,HUVRQZ,EPDAZIEFTJ,722,3,ACADEMY WILLOW,19.99,Family
1426,HUVRQZ,EPDAZIEFTJ,722,3,ACADEMY CASUALTIES,21.99,Action
1426,HUVRQZ,EPDAZIEFTJ,722,2,ACADEMY HANGING,11.99,Action
1896,CGXQHG,ZYZWWTPYUE,723,3,ACADEMY SPIRIT,22.99,New
1896,CGXQHG,ZYZWWTPYUE,723,3,ACADEMY TIGHTS,23.99,Music
1896,CGXQHG,ZYZWWTPYUE,723,2,ACADEMY CARIBBEAN,28.99,Sports
1896,CGXQHG,ZYZWWTPYUE,723,1,ACADEMY FRONTIER,21.99,Horror
349,DZQUUI,PMLFPSLGDD,724,3,ACADEMY DARKO,27.99,Children
349,DZQUUI,PMLFPSLGDD,724,2,ACADEMY OSCAR,28.99,Travel
349,DZQUUI,PMLFPSLGDD,724,1,ACADEMY HORN,12.99,Animation
349,DZQUUI,PMLFPSLGDD,724,1,ACADEMY BEACH,15.99,Animation
349,DZQUUI,PMLFPSLGDD,724,1,ACADEMY SUSPECTS,25.99,Animation
349,DZQUUI,PMLFPSLGDD,724,3,ACADEMY RULES,22.99,Travel
349,DZQUUI,PMLFPSLGDD,724,1,ACADEMY WEST,27.99,Music
349,DZQUUI,PMLFPSLGDD,724,1,ACADEMY LOUISIANA,25.99,Music
349,DZQUUI,PMLFPSLGDD,724,2,ACADEMY BRANNIGAN,17.99,Foreign
1845,USSLMY,XUBOQRFUCM,725,2,ACADEMY TEXAS,15.99,Foreign
1845,USSLMY,XUBOQRFUCM,725,1,ACADEMY AFRICAN,11.99,Children
1845,USSLMY,XUBOQRFUCM,725,1,ACADEMY LUCKY,9.99,Action
1845,USSLMY,XUBOQRFUCM,725,1,ACADEMY HANOVER,18.99,Music
1845,USSLMY,XUBOQRFUCM,725,2,ACADEMY BACKLASH,18.99,Sci-Fi
1383,NNUOUV,INJWKGDZVG,726,1,ACADEMY SISTER,14.99,Music
1383,NNUOUV,INJWKGDZVG,726,3,ACADEMY JINGLE,23.99,Classics
1383,NNUOUV,INJWKGDZVG,726,1,ACADEMY FUGITIVE,9.99,Sci-Fi
1383,NNUOUV,INJWKGDZVG,726,1,ACADEMY PATHS,22.99,Classics
1383,NNUOUV,INJWKGDZVG,726,1,ACADEMY GREEK,11.99,Action
944,MDPJBL,OJATGPEAHL,727,3,ACADEMY HAMLET,28.99,Drama
557,LQWKMD,DGHPAIKLEZ,728,3,ACADEMY KNOCK,22.99,Sci-Fi
557,LQWKMD,DGHPAIKLEZ,728,3,ACADEMY MOTHER,25.99,New
557,LQWKMD,DGHPAIKLEZ,728,2,ACADEMY ARSENIC,15.99,Horror
557,LQWKMD,DGHPAIKLEZ,728,1,ACADEMY LADYBUGS,21.99,Horror
557,LQWKMD,DGHPAIKLEZ,728,3,ACADEMY FRISCO,16.99,Animation
276,JPRHSS,TUBHLAAFLA,729,2,ACADEMY SLEUTH,17.99,Sports
936,EKIHEO,PAILXLYJRI,730,1,ACADEMY PATIENT,19.99,Comedy
936,EKIHEO,PAILXLYJRI,730,2,ACADEMY BOUND,12.99,Games
936,EKIHEO,PAILXLYJRI,730,2,ACADEMY DELIVERANCE,19.99,Drama
936,EKIHEO,PAILXLYJRI,730,3,ACADEMY GILMORE,20.99,Foreign
936,EKIHEO,PAILXLYJRI,730,3,ACADEMY SATISFACTION,11.99,Travel
936,EKIHEO,PAILXLYJRI,730,1,ACADEMY CONQUERER,17.99,Animation
1556,QHOCIM,BTOWHQSFYG,731,3,ACADEMY HOLY,17.99,Horror
1556,QHOCIM,BTOWHQSFYG,731,3,ACADEMY SHANE,26.99,Animation
1556,QHOCIM,BTOWHQSFYG,731,1,ACADEMY HOMICIDE,26.99,Comedy
1556,QHOCIM,BTOWHQSFYG,731,2,ACADEMY TRACY,12.99,Animation
1556,QHOCIM,BTOWHQSFYG,731,3,ACADEMY FATAL,28.99,Family
1556,QHOCIM,BTOWHQSFYG,731,2,ACADEMY TRAIN,28.99,Travel
1556,QHOCIM,BTOWHQSFYG,731,2,ACADEMY CONFUSED,10.99,Music
1674,SVGJYG,AFGMCWHOLK,732,1,ACADEMY DANCING,25.99,Sci-Fi
1674,SVGJYG,AFGMCWHOLK,732,2,ACADEMY ROCKY,25.99,Drama
1674,SVGJYG,AFGMCWHOLK,732,2,ACADEMY RIDER,14.99,New
1816,ONVFCW,RDASSQNOKB,733,3,ACADEMY PLUTO,9.99,Children
1816,ONVFCW,RDASSQNOKB,733,1,ACADEMY RAGING,27.99,Comedy
1816,ONVFCW,RDASSQNOKB,733,2,ACADEMY MOTIONS,22.99,Family
1816,ONVFCW,RDASSQNOKB,733,1,ACADEMY SWEETHEARTS,18.99,Travel
1816,ONVFCW,RDASSQNOKB,733,3,ACADEMY SIDE,23.99,Sports
1816,ONVFCW,RDASSQNOKB,733,1,ACADEMY LIFE,14.99,Sports
1816,ONVFCW,RDASSQNOKB,733,2,ACADEMY JEEPERS,16.99,Classics
1816,ONVFCW,RDASSQNOKB,733,2,ACADEMY ORIENT,17.99,Classics
1816,ONVFCW,RDASSQNOKB,733,3,ACADEMY AUTUMN,21.99,Animation
1712,AXOQYX,MWHELGPCZH,734,3,ACADEMY THIN,25.99,Horror
1712,AXOQYX,MWHELGPCZH,734,2,ACADEMY DUDE,14.99,Sports
1712,AXOQYX,MWHELGPCZH,734,2,ACADEMY FALCON,15.99,Horror
1712,AXOQYX,MWHELGPCZH,734,1,ACADEMY LION,10.99,New
1712,AXOQYX,MWHELGPCZH,734,1,ACADEMY MASKED,23.99,Foreign
1712,AXOQYX,MWHELGPCZH,734,1,ACADEMY YENTL,16.99,Foreign
1712,AXOQYX,MWHELGPCZH,734,2,ACADEMY FLAMINGOS,12.99,Children
384,DGZMAF,DJDWFKDOPU,735,1,ACADEMY WEDDING,27.99,Children
384,DGZMAF,DJDWFKDOPU,735,2,ACADEMY PARADISE,19.99,Games
384,DGZMAF,DJDWFKDOPU,735,1,ACADEMY MEMENTO,18.99,Children
384,DGZMAF,DJDWFKDOPU,735,2,ACADEMY BROOKLYN,25.99,Children
384,DGZMAF,DJDWFKDOPU,735,2,ACADEMY BULL,16.99,Games
384,DGZMAF,DJDWFKDOPU,735,1,ACADEMY IRON,12.99,Family
711,NFRWPP,VSHSSRLNBZ,736,1,ACADEMY WHALE,25.99,Family
711,NFRWPP,VSHSSRLNBZ,736,2,ACADEMY CANYON,12.99,New
711,NFRWPP,VSHSSRLNBZ,736,3,ACADEMY FOOL,9.99,Horror
711,NFRWPP,VSHSSRLNBZ,736,1,ACADEMY PUNK,20.99,Horror
711,NFRWPP,VSHSSRLNBZ,736,1,ACADEMY WAGON,14.99,Travel
1433,HLTSRJ,CMTLWADCXD,737,1,ACADEMY EGYPT,19.99,Horror
1433,HLTSRJ,CMTLWADCXD,737,3,ACADEMY PICKUP,26.99,Comedy
1433,HLTSRJ,CMTLWADCXD,737,1,ACADEMY NIGHTMARE,18.99,Classics
1433,HLTSRJ,CMTLWADCXD,737,3,ACADEMY DINOSAUR,20.99,Foreign
1433,HLTSRJ,CMTLWADCXD,737,2,ACADEMY SUBMARINE,15.99,Travel
651,HCSVXG,USJFVXQXXG,738,2,ACADEMY PIRATES,10.99,Family
651,HCSVXG,USJFVXQXXG,738,2,ACADEMY CHOCOLATE,22.99,Music
651,HCSVXG,USJFVXQXXG,738,1,ACADEMY REIGN,21.99,Animation
651,HCSVXG,USJFVXQXXG,738,1,ACADEMY CHITTY,16.99,Sports
651,HCSVXG,USJFVXQXXG,738,3,ACADEMY VIRGINIAN,9.99,Foreign
651,HCSVXG,USJFVXQXXG,738,3,ACADEMY GOSFORD,9.99,Sci-Fi
571,MOPTPO,IBQYFJCVHN,739,3,ACADEMY SORORITY,25.99,Music
997,BUAXSK,NMQNXTNAQW,740,1,ACADEMY ROOTS,17.99,Children
997,BUAXSK,NMQNXTNAQW,740,2,ACADEMY MUSIC,23.99,Music
997,BUAXSK,NMQNXTNAQW,740,3,ACADEMY GROSSE,27.99,Horror
997,BUAXSK,NMQNXTNAQW,740,3,ACADEMY UNTOUCHABLES,10.99,Foreign
997,BUAXSK,NMQNXTNAQW,740,2,ACADEMY LOATHING,15.99,Horror
997,BUAXSK,NMQNXTNAQW,740,3,ACADEMY FULL,23.99,Children
997,BUAXSK,NMQNXTNAQW,740,1,ACADEMY DRUMS,10.99,New
997,BUAXSK,NMQNXTNAQW,740,2,ACADEMY VERTIGO,11.99,Music
1767,LDQUUI,WRFOPKFRKY,741,1,ACADEMY SENSIBILITY,21.99,Sci-Fi
1767,LDQUUI,WRFOPKFRKY,741,2,ACADEMY SCHOOL,26.99,Children
1767,LDQUUI,WRFOPKFRKY,741,2,ACADEMY DANCING,25.99,Sci-Fi
1767,LDQUUI,WRFOPKFRKY,741,2,ACADEMY ENCINO,12.99,Classics
1767,LDQUUI,WRFOPKFRKY,741,1,ACADEMY BORROWERS,21.99,New
1663,IJBAFU,JUBZPCMUFD,742,2,ACADEMY HOPE,25.99,Horror
1663,IJBAFU,JUBZPCMUFD,742,2,ACADEMY TIES,19.99,Horror
1663,IJBAFU,JUBZPCMUFD,742,2,ACADEMY HELLFIGHTERS,23.99,New
1663,IJBAFU,JUBZPCMUFD,742,3,ACADEMY WATERFRONT,29.99,Children
1663,IJBAFU,JUBZPCMUFD,742,1,ACADEMY BOONDOCK,21.99,Travel
1663,IJBAFU,JUBZPCMUFD,742,1,ACADEMY SORORITY,25.99,Music
1663,IJBAFU,JUBZPCMUFD,742,3,ACADEMY NIGHTMARE,18.99,Classics
1663,IJBAFU,JUBZPCMUFD,742,3,ACADEMY TREASURE,19.99,Action
1663,IJBAFU,JUBZPCMUFD,742,3,ACADEMY HOBBIT,19.99,Horror
373,GJFVMO,RTEBWFBPXD,743,2,ACADEMY SECRET,16.99,Horror
373,GJFVMO,RTEBWFBPXD,743,3,ACADEMY PEARL,11.99,Travel
48,HXIXSY,GCSTPEAPVF,744,1,ACADEMY WORKING,21.99,Sci-Fi
48,HXIXSY,GCSTPEAPVF,744,3,ACADEMY CHEAPER,11.99,Comedy
48,HXIXSY,GCSTPEAPVF,744,2,ACADEMY JERSEY,12.99,Travel
48,HXIXSY,GCSTPEAPVF,744,2,ACADEMY EVOLUTION,23.99,Family
48,HXIXSY,GCSTPEAPVF,744,2,ACADEMY FEVER,15.99,New
48,HXIXSY,GCSTPEAPVF,744,1,ACADEMY PEARL,11.99,Travel
584,KQNPRB,RAPROMMNUZ,745,2,ACADEMY COLOR,13.99,Sports
584,KQNPRB,RAPROMMNUZ,745,1,ACADEMY ZHIVAGO,16.99,Music
584,KQNPRB,RAPROMMNUZ,745,1,ACADEMY PEACH,28.99,Drama
886,HSXXMW,UYYYFEWPYD,746,3,ACADEMY FELLOWSHIP,19.99,Documentary
5,PGDTDU,ETBYBNEGUT,747,2,ACADEMY CELEBRITY,19.99,Comedy
1228,IUHXHT,VVNPZASQHO,748,2,ACADEMY BED,16.99,Music
1228,IUHXHT,VVNPZASQHO,748,3,ACADEMY MODERN,29.99,Travel
1980,NJMWRI,UCAOAONWHW,749,1,ACADEMY FALCON,15.99,Horror
1980,NJMWRI,UCAOAONWHW,749,1,ACADEMY CONTACT,29.99,Sports
1980,NJMWRI,UCAOAONWHW,749,3,ACADEMY GANGS,22.99,Documentary
1980,NJMWRI,UCAOAONWHW,749,3,ACADEMY GRAIL,26.99,Comedy
1980,NJMWRI,UCAOAONWHW,749,3,ACADEMY EVOLUTION,23.99,Family
1980,NJMWRI,UCAOAONWHW,749,2,ACADEMY ROOM,14.99,Travel
1980,NJMWRI,UCAOAONWHW,749,3,ACADEMY RAGE,28.99,Documentary
429,MTOSTJ,XBJSAOVWRF,750,3,ACADEMY SUICIDES,11.99,Sci-Fi
429,MTOSTJ,XBJSAOVWRF,750,1,ACADEMY FULL,23.99,Children
429,MTOSTJ,XBJSAOVWRF,750,2,ACADEMY WILLOW,19.99,Family
429,MTOSTJ,XBJSAOVWRF,750,2,ACADEMY MATRIX,14.99,New
429,MTOSTJ,XBJSAOVWRF,750,1,ACADEMY CHANCE,10.99,Comedy
429,MTOSTJ,XBJSAOVWRF,750,1,ACADEMY MALKOVICH,9.99,Action
429,MTOSTJ,XBJSAOVWRF,750,3,ACADEMY TRADING,11.99,Children
165,UEHVZW,ZSMXIGCUOH,751,2,ACADEMY VACATION,23.99,Comedy
165,UEHVZW,ZSMXIGCUOH,751,1,ACADEMY HATE,15.99,Drama
165,UEHVZW,ZSMXIGCUOH,751,1,ACADEMY FRENCH,25.99,Games
165,UEHVZW,ZSMXIGCUOH,751,1,ACADEMY SOMETHING,9.99,Sports
165,UEHVZW,ZSMXIGCUOH,751,2,ACADEMY VIRGIN,15.99,Animation
165,UEHVZW,ZSMXIGCUOH,751,3,ACADEMY DUDE,14.99,Sports
165,UEHVZW,ZSMXIGCUOH,751,1,ACADEMY CHOCOLAT,28.99,New
978,MGINOR,GZWJSMYVLF,752,3,ACADEMY TOMATOES,12.99,Animation
978,MGINOR,GZWJSMYVLF,752,1,ACADEMY BOONDOCK,21.99,Travel
978,MGINOR,GZWJSMYVLF,752,2,ACADEMY VIDEOTAPE,12.99,Music
978,MGINOR,GZWJSMYVLF,752,3,ACADEMY CORE,18.99,Travel
978,MGINOR,GZWJSMYVLF,752,2,ACADEMY KANE,21.99,Children
1283,ZTXRFJ,XDXLHVHBJB,753,2,ACADEMY COLDBLOODED,23.99,Classics
1283,ZTXRFJ,XDXLHVHBJB,753,2,ACADEMY BIRDCAGE,17.99,Foreign
1283,ZTXRFJ,XDXLHVHBJB,753,3,ACADEMY SCALAWAG,13.99,Documentary
1283,ZTXRFJ,XDXLHVHBJB,753,3,ACADEMY MADNESS,13.99,Games
1283,ZTXRFJ,XDXLHVHBJB,753,3,ACADEMY FEVER,15.99,New
1283,ZTXRFJ,XDXLHVHBJB,753,2,ACADEMY KICK,13.99,Family
1283,ZTXRFJ,XDXLHVHBJB,753,1,ACADEMY UNFAITHFUL,9.99,Classics
1283,ZTXRFJ,XDXLHVHBJB,753,1,ACADEMY VIRGINIAN,9.99,Foreign
1676,YHLWYY,BCNDORQJBU,754,3,ACADEMY SUNSET,18.99,Travel
1676,YHLWYY,BCNDORQJBU,754,1,ACADEMY EXORCIST,26.99,Sports
1676,YHLWYY,BCNDORQJBU,754,3,ACADEMY NETWORK,14.99,Children
1676,YHLWYY,BCNDORQJBU,754,2,ACADEMY MIDSUMMER,17.99,Animation
1676,YHLWYY,BCNDORQJBU,754,3,ACADEMY HOME,9.99,Classics
1676,YHLWYY,BCNDORQJBU,754,2,ACADEMY HARDLY,15.99,Horror
951,CKZGSJ,BLXUJSEXIQ,755,2,ACADEMY GONE,24.99,Sci-Fi
951,CKZGSJ,BLXUJSEXIQ,755,3,ACADEMY TIMBERLAND,24.99,Action
773,NVOFZZ,YXYVTOWQEO,756,1,ACADEMY HOOK,28.99,Horror
773,NVOFZZ,YXYVTOWQEO,756,3,ACADEMY INFORMER,25.99,Drama
773,NVOFZZ,YXYVTOWQEO,756,1,ACADEMY TURN,29.99,New
773,NVOFZZ,YXYVTOWQEO,756,3,ACADEMY OZ,19.99,Children
1883,CMJNCW,YQNVZBCSSF,757,2,ACADEMY RESERVOIR,29.99,Documentary
1883,CMJNCW,YQNVZBCSSF,757,1,ACADEMY DOLLS,20.99,Travel
1883,CMJNCW,YQNVZBCSSF,757,2,ACADEMY CRUSADE,14.99,Music
1883,CMJNCW,YQNVZBCSSF,757,2,ACADEMY ROOF,16.99,Animation
1883,CMJNCW,YQNVZBCSSF,757,3,ACADEMY CAMPUS,19.99,Documentary
1883,CMJNCW,YQNVZBCSSF,757,2,ACADEMY SHREK,10.99,Animation
1883,CMJNCW,YQNVZBCSSF,757,3,ACADEMY INVASION,17.99,Comedy
1815,FVTNQO,BLBEBOPUWU,758,2,ACADEMY EARRING,13.99,Games
1815,FVTNQO,BLBEBOPUWU,758,3,ACADEMY GOSFORD,9.99,Sci-Fi
1815,FVTNQO,BLBEBOPUWU,758,1,ACADEMY KENTUCKIAN,24.99,Animation
288,RMULQL,GTMHUSVFGW,759,3,ACADEMY BONNIE,20.99,Drama
1621,FKGPYH,UROSTNAMPK,760,2,ACADEMY WASTELAND,14.99,Family
1407,JFFOHM,HZUFTLPYNN,761,3,ACADEMY LOVELY,14.99,Games
1407,JFFOHM,HZUFTLPYNN,761,1,ACADEMY DYING,9.99,Animation
1407,JFFOHM,HZUFTLPYNN,761,2,ACADEMY MIRACLE,27.99,New
